file_name,track_name,artist,lyrics
share_video_7323282072628415787_.mp3,Feel My Love,Glenn Travis,"[Verse 1]
Someone told me
Love was only
In the movies
It don't exist in real life these days now
But you showed me
If I only just find the faith I need to believe
[Pre-Chorus]
Anything is possible
If you want it bad enough
Know the sky, ain't too high
Test your limits
You can feel unstoppable
Incredible
Almost there, I can see I'm so ready
[Chorus]
Oh this has gotta be the night that dreams come true
Everything feels just right
Girl when I'm with you, you know, girl i'll be holdin' on
Said you feel my love
Did you feel my love
Imma have you like
Ah
Said you feel my love
Ah
Girl when I'm with you, you know, girl i'll be holdin' on
Said you feel my love
Did you feel my love"
share_video_7319716140618419502_.mp3,Barbie Girl Drill VIDEO OFICIAL,PINITA RECORD,"[Intro: Timbaland]
State of emergency
Yeah, yeah (Yeah)
Yeah, yeah (Yeah)
Remember the time, baby
Yeah, yeah (Yeah)
[Verse 1: Timbaland]
I ain't got no money
I ain't got no car to take you on a date
I can't even buy you flowers
But together we can be the perfect soulmates
Talk to me, girl
[Pre-Chorus: Keri Hilson]
(Oh) Baby, it's alright now, you ain't gotta flaunt for me
If we go Dutch, you can still touch my love, it's free
We can work without the perks, just you and me
Thug it out 'til we get it right
[Chorus: Keri Hilson,
Timbaland
,
Both
]
Baby, if you strip, you can get a tip
'Cause I like you just the way you are
I'm about to strip and I'm well-equipped
Can you handle me the way I'm are?
I don't need the G's or the car keys
Boy, I like you just the way you are
Let me see ya strip, you can get a tip
'Cause I like, I like, I like"
share_video_7325901029046832390_.mp3,Chasing Cars,Tommee Profitt & Fleurie,"[Verse 1]
We'll do it all
Everything
On our own
We don't need
Anything
Or anyone
[Chorus]
If I lay here
If I just lay here
Would you lie with me and just forget the world?
[Verse 2]
I don't quite know
How to say
How I feel
Those three words
Are said too much
They're not enough
[Chorus]
If I lay here
If I just lay here
Would you lie with me and just forget the world?
Forget what we're told
Before we get too old
Show me a garden that's bursting into life"
share_video_7328766924861541664_.mp3,What Was I Made For?,Billie Eilish,"[Verse 1]
I used to float, now I just fall down
I used to know, but I'm not sure now
What I was made for
What was I made for?
[Verse 2]
Takin' a drive, I was an ideal
Looked so alive, turns out I'm not real
Just somethin' you paid for
What was I made for?
[Chorus]
'Cause I, I
I don't know how to feel
But I wanna try
I don't know how to feel
But someday, I might
Someday, I might
[Post-Chorus]
Mm, mm, ah
Mm, mm, mm
[Verse 3]
When did it end? All the enjoyment
I'm sad again, don't tell my boyfriend
It's not what he's made for
What was I made for?"
share_video_7330689366450441518_.mp3,Beautiful Things,Benson Boone,"[Verse 1]
For a while there, it was rough
But lately, I've been doin' better
Than the last four cold Decembers I recall
And I see my family every month
I found a girl my parents love
She'll come and stay the night, and I think I might have it all
And I thank God every day
For the girl He sent my way
But I know the things He gives me, He can take away
And I hold you every night
And that's a feeling I wanna get used to
But there's no man as terrified as the man who stands to lose you
[Pre-Chorus]
Oh, I hope I don't losе you
Mm, please stay
I want you, I need you, oh God
Don't take
Thеse beautiful things that I've got
[Chorus]
Please stay
I want you, I need you, oh, God
Don't take
These beautiful things that I've got"
share_video_7321071284601785632_.mp3,Never Lose Me (Mixed),Flo Milli,"[Intro: Flo Milli]
Never had a bitch like me in your life
You ain't never had a bitch like me in your life, uh
Never had a bitch like me in your life
You ain't never had a bitch like me in your life (Yeah)
[Verse 1: Flo Milli]
He speed in the Wraith while his hand on my coochie (Yeah)
He touchin' Emilio Pucci (Uh)
Doin' good, bitch, I'm Gucci (I'm good)
Fly to Asia, he feedin' me sushi (Ooh)
When we fuckin', it feel like a movie
Raw bitch, ain't never been a groupie
Stiff on a ho, I like my nigga bougie (Yeah)
Tell me you don't nevеr wanna lose me
[Chorus: Flo Milli]
Tell mе you don't never wanna lose me
Tell me you don't never wanna lose me
Tell me you don't never wanna lose me
Tell me you don't never wanna lose me
Tell me you don't never wanna lose me
Tell me you don't never wanna lose me (Lose me)
Tell me you don't never—
[Verse 2: Flo Milli]
Keep me a Haitian, I love me a Zoe
I've been thinkin' 'bout you on the road
We havin' rich sex on a boat
He hit it back to back like it's dope (Like it's dope)
How you gon' prove you could treat me right?
You stole my heart like a thief in the night
Yeah, he my man, he was never your type
If you try me, ho, it's on sight
He totin' the Uzi, but he actin' real bougie (Bougie, yeah)
I like to fight over dick, ho, don't get hit with the two-piece (Two-piece)
You know you can call if you need me
Tell me you ain't never ever leavin' (No)
When I suck it, I look in your eyes (Yeah)
You better fuck me like you mean it (Fuck me like you mean it)"
share_video_7334367303817039112_.mp3,Dumptruck,Kinfolk Thugs,"[Intro]
Ah-where they at?
(K-K-K-Kin Folk Thugs)
(Hey, hey) I love the way you work it
(Hey, hey) I love the way you work it
Right about now
(Hey, hey) I love the way you work it
This where all the fine ladies take the floor
(Hey, hey) I 'm talkin' 'bout that dump truck
Let me see that dump truck, baby
(
Hey, ladies
)
Now, don't worry bout' it, some dump trucks bigger than others
(
You, you drive me crazy
) It ain't the size of that thang
It's how you dump that dump truck
You know what I'm talkin' 'bout?
[Chorus]
I'm talkin' 'bout that dump truck (C'mon)
Now back it up and dump it (
Hey, ladies
)
Back it up and dump it on me
Back it up and dump it
Back it up and dump it on me
Back it up and dump it
(
You, you drive me crazy
)
Back it up and dump it on me
Back it up and dump it
I'm talkin' 'bout that dump truck"
share_video_7324799521479773486_.mp3,Tired,Kelly Price,"[Intro]
There's a hole in my heart
My soul is bleeding
I need to free my mind
And say what I'm feeling
'Cause Lord knows
Lord knows that
[Verse 1]
(I'm tired) Tired of the way he treats me
(Tired) Tired of the guilty feelings
(Tired) Tired of the broken dreams, I'm
(Tired) Tired of the public scenes, I'm
(Tired) Tired of the baby mama
(Tired) Tired of the ghetto drama
(Tired) Tired of the back and forth, I'm
(Tired) Tired of in and out
the courts
[Verse 2]
(I'm tired) I'm tired of all the games and lies, I'm
(Tired) Tired of phony alibis, I'm
(Tired) Tired of praying that it works, I'm
(Tired) Even tired of going to church, I'm
(Tired) Tired of paying these bills, I
(Tired) Said I'm tired of keeping it real and
(Tired) I'm tired of crying
(Tired) And I'm tired of smiling"
share_video_7340004360312655147_.mp3,Shrek,Maaguz,This song is an instrumental
share_video_7341459662585318698_.mp3,Made for Me,Muni Long,"[Intro]
Mm
Oh
[Verse 1]
The smell of your perfume
I thought I was immune
Lookin' around this room
Can't help but see the traces of you
This moment is surreal
I can't put into words how I feel
[Pre-Chorus]
Twin
Where have you been?
[Chorus]
Nobody knows me like you do (Nobody)
Nobody gon' love me quite like you (Nobody, yeah)
Can't even deny it, every time I try it
One look in my eyes, you know I'm lyin', lyin'
Body to body, skin to skin (I'm never gon' love like this)
I'm never gon' love like this again (Again, yeah)
You were made for me (Just for me)
Said you were made for me (Only for me, yeah, yeah)
Think you were made for me
Oh yeah, you were made for me"
share_video_7341520084189449518_.mp3,Dumptruck,Kinfolk Thugs,"[Intro]
Ah-where they at?
(K-K-K-Kin Folk Thugs)
(Hey, hey) I love the way you work it
(Hey, hey) I love the way you work it
Right about now
(Hey, hey) I love the way you work it
This where all the fine ladies take the floor
(Hey, hey) I 'm talkin' 'bout that dump truck
Let me see that dump truck, baby
(
Hey, ladies
)
Now, don't worry bout' it, some dump trucks bigger than others
(
You, you drive me crazy
) It ain't the size of that thang
It's how you dump that dump truck
You know what I'm talkin' 'bout?
[Chorus]
I'm talkin' 'bout that dump truck (C'mon)
Now back it up and dump it (
Hey, ladies
)
Back it up and dump it on me
Back it up and dump it
Back it up and dump it on me
Back it up and dump it
(
You, you drive me crazy
)
Back it up and dump it on me
Back it up and dump it
I'm talkin' 'bout that dump truck"
share_video_7339362613869956394_.mp3,Blank Fairy,Akira Yamaoka,This song is an instrumental
share_video_7322563643650985248_.mp3,Never Be Like You (feat. Kai),Flume,"[Verse 1]
What I would do to take away
This fear of being loved, allegiance to the pain
Now I'm fucked up and I'm missing you
He'll never be like you
I would give anything to change
This fickle-minded heart that loves fake shiny things
Now I'm fucked up and I'm missing you
He'll never be like you
[Chorus]
I'm only human, can't you see? I made, I made a mistake
Please just look me in my face, tell me everything's okay
'Cause I got it, ooh, he'll never be like you
I'm only human, can't you see? I made, I made a mistake
Please just look me in my face, tell me everything's okay
'Cause I got it, ooh, he'll never be like you
[Verse 2]
How do I make you wanna stay?
Hate sleeping on my own, missing the way you taste
Now I'm fucked up and I'm missing you
He'll never be like you
Stop looking at me with those eyes
Like I could disappear and you wouldn't care why
Now I'm fucked up and I'm missing you
He'll never be like you"
share_video_7339667511337618731_.mp3,"Restaurant - Small Crowd, Ambience Restaurants, Cafes & Cafeterias",Sound Effects Library,This song is an instrumental
share_video_7313773918144204074_.mp3,TALKING (feat. North West),"¥$, Kanye West & Ty Dolla $ign","[Part I: TALKING]
[Chorus: James Blake]
You don't want no problems, you just—
(Talking)
You don't want no problems, you just—
(Talking)
You don't want no problems, you just—
(Talking)
You don't want no problems, you just—
(Talking)
You don't want no problems, you just—
(Talking)
[Verse: North West,
James Blake
]
I love it here
We gonna take over the year for another year
It's your bestie, Miss, Miss Westie
Don't tryna test me
It's gonna get messy
It's gonna get messy
Just, just bless me
Bless me (
Talking
)
It's your bestie, Miss, Miss Westie (
Talking
)
Just tryna bless me (
Talking
)
Just bless me, bless me (
Talking
)
[Chorus: James Blake]
You don't want no problems, you just—
(Talking)
You don't want no problems, you just—
(Talking)
You don't want no problems, you just—
(Talking)
You don't want no problems, you just—
(Talking)
You don't want no problems, you just—
(Talking)
You don't want no problems, you just—
(Talking)
You don't want no problems, you just—
(Talking)
(Talk)"
share_video_7300333052037696811_.mp3,Love in the Dark,Adele,"[Verse 1]
Take your eyes off of me so I can leave
I'm far too ashamed to do it with you watching me
This is never-endin', we have been here before
But I can't stay this time 'cause I don't love you anymore
[Pre-Chorus]
Please, stay where you are
Don't come any closer
Don't try to change my mind
I'm being cruel to be kind
[Chorus]
I can't love you in the dark
It feels like we're oceans apart
There is so much space between us
Baby, we're already defeated
Ah-yeah-yeah-yeah-yeah-yeah-yeah-yeah
Everything changed me
[Verse 2]
You have given me something that I can't live without
You mustn't underestimate that when you are in doubt
But I don't want to carry on like everything is fine
The longer we ignore it all, the more that we will fight"
share_video_7325651170112965918_.mp3,Fade into You,Mazzy Star,"[Verse 1]
I wanna hold the hand inside you
I wanna take the breath that's true
I look to you and I see nothing
I look to you to see the truth
You live your life, you go in shadows
You'll come apart and you'll go blind
Some kind of night into your darkness
Colored your eyes with what's not there
[Chorus]
Fade into you
Strange you never knew
Fade into you
I think it's strange you never knew
[Guitar Solo]
[Verse 2]
A stranger's light comes on slowly
A stranger's heart without a home
You put your hands into your head
And then its smiles cover your heart
[Chorus]
Fade into you
Strange you never knew
Fade into you
I think it's strange you never knew
Fade into you
Strange you never knew
Fade into you
I think it's strange you never knew"
share_video_7340250093813042465_.mp3,Boy's a liar Pt. 2 (Mixed),PinkPantheress & Ice Spice,"[Verse 1: PinkPantheress]
Take a look inside your heart
Is there any room for me (Is there any room for me?)
I won't have to hold my breath
Till you get down on one knee (Till you get down on one knee)
Because you only want to hold me
When I'm looking good enough (When I'm looking good enough)
Did you ever feel me?
Would you ever picture us? (Would you ever picture us?)
[Verse 2: PinkPantheress]
Every time I pull my hair
Well, it's only out of fear (Only out of fear)
That you'll find me ugly
And one day you'll disappear because
What's the point of crying?
It was nеver even lovе (It was never even love)
Did you ever want me?
Was I ever good enough? (Ever good enough?)
[Chorus: PinkPantheress]
The-the boy's a liar, the boy's a liar
He doesn't see ya, you're not looking at me, boy
The boy's a liar, the boy's a liar
He doesn't see ya, you're not looking at me, boy"
share_video_7340036076226039082_.mp3,Fluffing a Duck,Kevin MacLeod,This song is an instrumental
share_video_7323370210050772230_.mp3,Escapism. (4am Remix),RAYE,"[Intro]
Hmm
Sleazin' and teasin', I'm sittin' on him
All of my diamonds are drippin' on him
I met him at the bar, it was twelve or something (Twelve or something)
I ordered two more wines 'cause tonight, I want him
[Verse 1]
A little context, if you care to listen
I find myself in a **** position
The man that I love sat me down last night
And he told me that it's over, dumb decision
It's 4 a.m. and my dress is missin'
And I don't know the name of the man I'm kissin'
Put another **** **** in the drink I'm sippin'
Did you pop one too? 'Cause you must be trippin'
[Pre-Chorus]
Just a heart broke ****, high heels six inch (Just a heart broke bitch)
In the back of the nightclub, sippin' champagne
I don't trust any of these **** I'm with (Don't trust these bitches)
In the back of the taxi sniffin' ****
Drunk calls, drunk texts, drunk tears, drunk sex
I was lookin' for a man who was on the same page
Now it's back to the intro, back to the bar
To the Bentley, back to my old ways"
share_video_7340828738180893995_.mp3,My Love Mine All Mine,Mitski,"[Verse 1]
Moon, a hole of light
Through the big top tent up high
Here before and after me
Shinin' down on me
Moon, tell me if I could
Send up my heart to you?
So when I die, which I must do
Could it shine down here with you?
[Chorus]
'Cause my love is mine, all mine
I love, my, my, mine
Nothing in the world belongs to me
But my love, mine, all mine, all mine
[Verse 2]
My baby here on Earth
Showed me what my heart was worth
So when it comes to be my turn
Could you shine it down here for her?
[Chorus]
'Cause my love is mine, all mine
I love, my, my, mine
Nothing in the world belongs to me
But my love, mine, all mine
Nothing in the world is mine for free
But my love, mine, all mine, all mine"
share_video_7332924378725862689_.mp3,goosebumps,Travis Scott,"[Intro: Travis Scott]
Yeah
7:30 in the night, yeah
Ooh, ooh
[Chorus: Travis Scott]
I get those goosebumps every time, yeah, you come around, yeah
You ease my mind, you make everything feel fine
Worried 'bout those comments
I'm way too numb, yeah, it's way too dumb, yeah
I get those goosebumps every time, I need the Heimlich
Throw that to the side, yeah
I get those goosebumps every time, yeah
When you're not around (Straight up)
When you throw that to the side, yeah (It's lit)
I get those goosebumps every time, yeah
[Verse 1: Travis Scott]
7-1-3
Through the 2-8-1, yeah, I'm ridin', why they on me?
Why they on me? I'm flyin', sippin' low-key
I'm sippin' low-key in Onyx, rider, rider
When I'm pullin' up right beside ya
Pop star, lil' Mariah
When I text a cute game, wildness
Throw a stack on the Bible
Never Snapchat or took molly
She fall through plenty, her and all her ginnies, yeah
We at the top floor, right there off Doheny, yeah
Oh no, I can't fuck with y'all
Yeah, when I'm with my squad, I cannot do no wrong
Yeah, saucin' in the city, don't get misinformed
Yeah, they gon' pull up on you (Brr, brr, brr)
Yeah, we gon' do some things, some things you can't relate
Yeah, 'cause we from a place, a place you cannot stay
Oh, you can't go, oh, I don't know
Oh, back the fuck up off me (Brr, brr, brr)"
share_video_7330018113833962794_.mp3,Swimming Pools (Drank),Kendrick Lamar,"[Intro]
Pour up (Drank), head shot (Drank)
Sit down (Drank), stand up (Drank)
Pass out (Drank), wake up (Drank)
Faded (Drank), faded (Drank)
[Verse 1]
Now, I done grew up round some people livin' their life in bottles
Granddaddy had the golden flask
,
backstroke every day in Chicago
Some people like the way it feel
,
some people wanna kill their sorrow
Some people wanna fit in with the popular, that was my problem
I was in a dark room, loud tunes
,
lookin' to make a vow soon
That I'ma get fucked up, fillin' up my cup
I see the crowd mood
Changin' by the minute and the record on repeat
Took a sip, then another sip, then somebody said to me
[Chorus]
Nigga, why you babysittin' only two or three shots?
I'ma show you how to turn it up a notch
First, you get a swimming pool full of liquor, then you dive in it
Pool full of liquor, then you dive in it
I wave a few bottles, then I watch 'em all flock
All the girls wanna play
Baywatch
I got a swimming pool full of liquor and they dive in it
Po-Pool full of liquor, I'ma dive in it"
share_video_7313688268552359214_.mp3,Beez In the Trap (feat. 2 Chainz),Nicki Minaj,"[Intro: Nicki Minaj]
Yo
Man
Man
Uh
[Chorus: Nicki Minaj]
Bitches ain't shit and they ain't sayin' nothing
A hundred motherfuckers can't tell me nothing
I beez in the trap, bee-beez in the trap
I beez in the trap, bee-beez in the trap
Bitches ain't shit and they ain't sayin' nothing
A hundred motherfuckers can't tell me nothing
I beez in the trap, bee-beez in the trap
I beez in the trap, bee-beez in the trap
[Verse 1: Nicki Minaj]
Uh, man, I been did that, man, I been popped off
And if she ain't tryin' to give it up, she get dropped off
Let me bust that U-ie, bitch, bust that open
Might spend a couple thou' just to bust that open
Rip it off, no joking, like your name Hulk Hogan
Niggas move weight in the South, but live in Hoboken
Bitch, I spit that crack, like I'm in that trap
So if you need a hit, then I'm with that bat (
Bow!
)"
share_video_7329267660640865578_.mp3,Genesis,Grimes,"[Chorus]
My heart, I never be, I never see, I never know
Oh, heart, and then it falls, and then I fall, and then I know
My heart, I never be, I never see, I never know
Oh, heart, and then it falls, and then I fall, and then I know
My heart, I never be, I never see, I never know
Oh, heart, and then it falls, and then I fall, and then I know
My heart, I never be, I never see, I never know
Oh, heart, and then it falls, and then I fall, and then I know
[Post-Chorus]
My
My
My
Ever see, ever be, ever know my heart (My)
Ever see, ever be, ever know my heart
[Refrain]
Home, and they know
I'm the vagabond
It's always different
I'm the one in love
Home, and they know
I'm the vagabond
It's always different
I'm the one in love
Home, and they know
I'm the vagabond
It's always different (I'm the one in love)
I'm the one in love
Home, and they know
I'm the vagabond
It's always different (I'm the one in love)
I'm the one in love"
share_video_7333016808208878878_.mp3,Up (feat. Demi Lovato),Olly Murs,"[Verse 1: Olly Murs]
I drew a broken heart
Right on your window pane
Waited for your reply
Here in the pouring rain
Just breathe against the glass
Leave me some kind of sign
I know the hurt won't pass, yeah
Just tell me it's not the end of the line
Just tell me it's not the end of the line
[Pre-Chorus: Demi Lovato]
I never meant to break your heart
And I won't let this plane go down
I never meant to make you cry
I'll do what it takes to make this fly
[Chorus: Demi Lovato]
Oh, you gotta hold on
Hold on to what you're feeling
That feeling is the best thing
The best thing, alright
I'm gonna place my bet on us
I know this love is heading
In the same direction
That's up"
share_video_7312130676768181536_.mp3,Too Funky (Extended),George Michael,"[Intro - Spoken Sample by Anne Bancroft]
I am not trying to seduce you
Would you like me to seduce you?
Is that what you're trying to tell me?
Y'all ready?
[
Hook]
Hey, you're just too funky for me
I gotta get inside of you
And I'll show you heaven
If you let me
Hey, you're just too funky for me
I gotta get inside (I gotta get inside)
I gotta get inside of you
So when will that be?
[Verse 1]
I watch your fingers working overtime (overtime)
I've got to thinking that they should be mine (oh)
I'd love to see you naked baby
I'd like to think that sometime maybe tonight
If that's alright, yeah
[Hook]
Hey, you're just too funky for me
I gotta get inside of you
Won't let you go, I won't let you no no
Hey, you're just too funky for me
I gotta get inside (I gotta get inside)
I gotta get inside of you
I'll make you love me"
share_video_7326479571237326126_.mp3,Jacob and the Stone,Emile Mosseri,This song is an instrumental
share_video_7334478071455567147_.mp3,Little Things,Adrián Berenguer,This song is an instrumental
share_video_7341956239691205894_.mp3,Max And Ruby Theme,GraphicMuzik,Lyrics not found.
share_video_7342228469956267306_.mp3,Tadow,Masego & FKJ,"[Intro]
Yeeah, ooh, yeh
Ayy, ayy, ayy, oh, ahh
Ayy, ayy, ahh, ahh
Tadow
Ayy, ayy, ay, oh, ahh
Ayy, ayy, ahh, ahh
Tadow
[Verse 1]
I saw her and she hit me like (Tadow)
Saw that thing so beautiful (Tadow)
She just hit my heart, oh (Tadow)
Full force and she got me like (Tadow)
[Pre-Chorus]
I be like (Tadow) Baby (Tadow)
Why you so fine? (Tadow, tadow)
Gotta make you mine (Tadow, tadow)
So hard to find (Tadow, tadow)
[Verse 2]
Baby like oh, how'd you do the thing?
The way that you do it and she ain't even show, nothing
She be walking round so confident, so heaven-sent"
share_video_7318786039034711338_.mp3,Get It Sexyy,Sexyy Red,"[Intro]
Tay Keith, fuck these niggas up
Baow, baow, baow, baow
Grraow, baow, baow, baow
Yeah, yeah, yeah, yeah, yeah, yeah
It's Sexyy
[Chorus]
Slim thick, caramel skin
5'5"", this bitch a ten (Yeah)
Hair done, bills paid
Catch me slidin' in a Benz (Vyoom)
I ain't lookin' for no man
Ain’t recruitin' no new friends
Louis bag filled with bands
Go on, Sexyy, do your dance
Uh, uh (Get it, Sexyy), uh, uh (Get it, Sexyy)
Uh, uh (Get it, Sexyy), uh, uh (Get it, Sexyy)
[Verse 1]
Yeah, boy, you know this ass super fat (I ain't lyin', though)
Fuck me good, I'm throwin' that shit back (I'm his favorite hoe)
He wanna kiss me all over my tats (Uh, uh, uh, uh, I'ma let him, though)
I'm so fuckin' sexy, they attack (All these niggas on go)
Feel myself 'cause I know that I'm that (Yeah, bitch, on go)
Ridin' through St. Louis in a Scat (And I can't go slow)
Bustdown middle, pointer, and I got it black (I'm a big fine hoe)
Walkin' through the club lookin' like a snack (But you knew that though)"
share_video_7328996864609750277_.mp3,BELLAKEO,Peso Pluma & Anitta,"[Letra de ""BELLAKEO""]
[Pre-Coro: Peso Pluma]
Salió de su casa con la mente encendida
Hoy discutió con el otro, me la dejó servida (
Servida
)
Ya llama de una para recogerla
""Plan B"" en la radio canta con sus nena'
Unos shots de clase azul y vamos directo al club
Porque ella solo quiere, eh
[Coro: Anitta &
Peso Pluma
]
Toa' la noche bellaqueo, bellaqueo, bellaqueo, bellaqueo
Bellaque-que-que-que-que-que-queo
Bellaqueo, bellaqueo, bellaqueo, bellaqueo
Bellaque-que-que-que-queo
Toa' la noche bellaqueo, bellaqueo, bellaqueo, bellaqueo
Bellaque-que-que-que-que-que-queo
Bellaqueo, bellaqueo, bellaqueo, bellaqueo
Bellaque-que-que-que-queo
[Refrán: Anitta]
(
Quedarme pegada
) Quedarme pegada en la pared
DJ, súbele al perreo (Perreo)
Me gusta que me den como es
[Verso 1: Anitta]
Y toa' la noche bellaqueo
Todo el mundo quiere acercarse a mí
Pero yo no quiero a nadie
Es que cuando tú lo mueve' así (Mueve' así)
El ambiente se pone peligroso pa' hacer fresquería'
Papi, tú 'tás duro, ya tú lo sabía' (Yeah, yeah, yeah)
Tú eres mucho más de lo que pedía (Pedía)
¿Quién diría que esta noche pasaría?"
share_video_7315878397568191787_.mp3,Lucid Dreams,Juice WRLD,"[Intro]
Enviyon on the mix
No, no, no, no
No-no, no, no, no
No, no, no, no, no
No, no, no, no
[Chorus]
I still see your shadows in my room
Can't take back the love that I gave you
It's to the point where I love and I hate you
And I cannot change you, so I must replace you, oh
Easier said than done, I thought you were the one
Listenin' to my heart instead of my head
You found another one, but I am the better one
I won't let you forget me
I still see your shadows in my room
Can't take back the love that I gave you
It's to the point where I love and I hate you
And I cannot change you, so I must replace you, oh
Easier said than done, I thought you were the one
Listenin' to my heart instead of my head
You found another one, but I am the better one
I won't let you forget me
[Verse]
You left me falling and landing inside my grave
I know that you want me dead
I take prescriptions to make me feel a-okay
I know it's all in my head
I have these lucid dreams where I can't move a thing
Thinking of you in my bed
You were my everything
Thoughts of a wedding ring
Now I'm just better off dead (Uh, uh, uh)
I'll do it over again
I didn't want it to end
I watch it blow in the wind
I should've listened to my friends
Leave this shit in the past, but I want it to last
You were made outta plastic, fake
I was tangled up in your drastic ways
Who knew evil girls had the prettiest face?
You gave me a heart that was full of mistakes
I gave you my heart and you made heartbreak"
share_video_7309685284025683246_.mp3,Never Lose Me (Mixed),Flo Milli,"[Intro: Flo Milli]
Never had a bitch like me in your life
You ain't never had a bitch like me in your life, uh
Never had a bitch like me in your life
You ain't never had a bitch like me in your life (Yeah)
[Verse 1: Flo Milli]
He speed in the Wraith while his hand on my coochie (Yeah)
He touchin' Emilio Pucci (Uh)
Doin' good, bitch, I'm Gucci (I'm good)
Fly to Asia, he feedin' me sushi (Ooh)
When we fuckin', it feel like a movie
Raw bitch, ain't never been a groupie
Stiff on a ho, I like my nigga bougie (Yeah)
Tell me you don't nevеr wanna lose me
[Chorus: Flo Milli]
Tell mе you don't never wanna lose me
Tell me you don't never wanna lose me
Tell me you don't never wanna lose me
Tell me you don't never wanna lose me
Tell me you don't never wanna lose me
Tell me you don't never wanna lose me (Lose me)
Tell me you don't never—
[Verse 2: Flo Milli]
Keep me a Haitian, I love me a Zoe
I've been thinkin' 'bout you on the road
We havin' rich sex on a boat
He hit it back to back like it's dope (Like it's dope)
How you gon' prove you could treat me right?
You stole my heart like a thief in the night
Yeah, he my man, he was never your type
If you try me, ho, it's on sight
He totin' the Uzi, but he actin' real bougie (Bougie, yeah)
I like to fight over dick, ho, don't get hit with the two-piece (Two-piece)
You know you can call if you need me
Tell me you ain't never ever leavin' (No)
When I suck it, I look in your eyes (Yeah)
You better fuck me like you mean it (Fuck me like you mean it)"
share_video_7332128423898336558_.mp3,Saturn,SZA,"[Verse 1]
If there's another universe
Please make some noise (Noise)
Give me a sign (Sign)
This can't be life
If there's a point to losing love
Repeating pain (Why?)
It's all the same (Same)
I hate this place
[Pre-Chorus]
Stuck in this paradigm
Don't believe in paradise
This must be what Hell is like
There's got to be more, got to be more
Sick of this head of mine
Intrusive thoughts, they paralyzе
Nirvana's not as advertised
Therе's got to be more, been here before
[Chorus]
Ooh (Ooh, ooh)
Life's better on Saturn
Got to break this pattern
Of floating away
Ooh (Ooh, ooh)
Find something worth saving
It's all for the taking
I always say"
share_video_7308372379762314528_.mp3,You Gotta Move,Mississippi Fred McDowell,"[Verse 1]
You got to move, you got to move
You got to move, child, you got to move
But when the Lord gets ready
You got to move
[Solo Guitar]
[Verse 2]
You may be high, you may be low
You may be rich, child, you may be po'
But when the Lord gets ready
You got to move
[Solo Guitar]
[Verse 3]
You see that woman that walk the street
You see the policeman out on his beat
But when the Lord get ready
You got to move
[Solo Guitar]
[Verse 1]
You got to move, you got to move
You got to move, child, you got to
But when the Lord gets ready
You got to"
share_video_7321964995644886277_.mp3,Shameless,Camila Cabello,"[Verse 1]
Don't speak, no, don't try
It's been a secret for the longest time
Don't run (Oh), no, don't hide
Been running from it for the longest time
[Pre-Chorus]
So many mornings I woke up confused
In my dreams, I do anything I want to you
My emotions are naked, they're taking me out of my mind
[Chorus]
Right now, I'm shameless
Screamin' my lungs out for ya
Not afraid to face it
I need you more than I want to
Need you more than I want to
Show me you're shameless
Write it on my neck, why don't ya?
And I won't erase it
I need you more than I want to
Need you more than I want to
[Post-Chorus]
No-oh, uh-uh, don't wanna do this now
No-oh, uh-uh, don't wanna do this now
No-oh, uh-uh, don't wanna do this now
No-oh, uh-uh, don't wanna do this now"
share_video_7341440113248881926_.mp3,Funny Song,Funny Song Studio & Sounds Reel,"[Verse]
Doo, badoo-badoo-badoo
Badoo-badoo-badoo-badoo
Doo, badoo-doo-doo
A-boo, badoo-badoo, boo-boo, badoo
Doo, adoo, badoo-badoo
Adoo, badoo-badoo, doo-doo
Adoo, badoo-badoo
Adoo, badoo-badoo-badoo-badoo
[Chorus]
Adoo, badoo-badoo
Adoo, badoo-badoo-badoo
Adoo, badoo-badoo
Doo, badoo-badoo
Adoo-doo-doo-doo
Adoo-badoo-badoo
Adoo-badoo-badoo, doo-doo-doo-doo
Adoo-badoo-badoo, doo-doo, badoo, yeah
[Verse]
Doo, badoo-badoo-badoo
Badoo-badoo-badoo-badoo
Doo, badoo-doo-doo
A-boo, badoo-badoo, boo-boo, badoo
Doo, adoo, badoo-badoo
Adoo, badoo-badoo, doo-doo
Adoo, badoo-badoo
Adoo, badoo-badoo-badoo-badoo"
share_video_7331081030960565546_.mp3,Tongue,Maribou State & Holly Walker,"No light when I ask you, that's a shame
No high better than you, easy
I'm tripping over my own tongue
Lie!
Desire, like an illness, chokes me
You lit me up so smoke me now !
You made it so obvious that you're not in love
You never gave a damn bout us cos you're not in love
No time to regret this, what we've done
Still I second guess it, cold feet
I'm tripping over my own tongue
Lie!
Love has been and gone and now I'm numb
You made it so obvious that you're not in love
You never gave a damn bout us cos you're not in love
Rolling down into the wildest dream
You sent my soul downstream"
